demo,demo1,demo2,demo3,demo4,demo5,demo6,demo7,demo8,demo9,dv0,dv1,dv2,dv3,dv4,dv5,dv6,dv7,dv8,dv9,reg_target
1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0,24.72531796
0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,1,0,1,1,-9.198156627000001
0,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1,1,-141.9422946
1,0,1,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,0,1,-16.88445284
1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,-165.43478159999995
1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,50.86334352
0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,101.6038255
1,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,107.6976229
1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,-1.661727757
0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,171.1153779
0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,1,1,1,-69.30377123
1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,1,-14.88088484
0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,124.0419018
1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,-52.29738726
0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,-206.2293601
0,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,-305.9137504
1,1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,0,1,1,1,181.9542201
0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,67.31538737
0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,1,-96.10698231
1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,1,0,1,8.188328386
1,1,0,0,1,1,0,1,0,1,0,1,1,1,0,1,0,1,1,0,54.60487710000001
1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,-31.13816351
1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,20.55401882
0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,13.74827472
1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,126.7041076
1,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,-142.83255680000005
1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,-62.48121466
0,0,1,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,0,0,43.26950466
1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,90.6771515
0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,11.1599317
0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,-14.82708717
0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,34.19621877
1,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,1,-225.8638434
0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,1,1,-118.3272854
1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,-94.49397637
1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,1,1,1,1,1,-54.00185684
0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,-67.74511206
0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,-103.5610083
1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,35.64939015
1,1,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,186.5784397
1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,-216.03203
1,1,1,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,1,0,-4.578751919
1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,-311.8796412
1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0,39.42575524
1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,0,249.3206411
0,1,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,1,1,0,85.44298075
0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,1,87.67225832
1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,-101.7152654
0,1,0,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,1,1,-20.74073255
0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,-46.73243775
0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,1,0,1,0,14.870916500000002
0,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,-52.41995648
0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,378.0098527
1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,0,1,1,1,0,120.5788934
1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,-11.91127375
0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,1,1,0,-188.9692768
1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,-118.7871608
0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,-25.83658192
1,1,1,1,0,1,0,0,1,1,1,0,1,0,1,0,1,0,0,1,138.03319230000002
0,1,1,0,1,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,-45.22708475
0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,1,0,1,1,-115.9522245
0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,-127.818964
0,0,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,62.80811915
1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,26.04918904
0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,137.68561110000002
1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,-195.6030885
1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,-457.1630041
1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1,-41.53887669
0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,-102.7876848
0,1,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,-138.4249649
0,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,44.15903389
1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,1,87.98045836
0,1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,204.987522
0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,60.06701193
1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,113.9165715
0,1,0,1,0,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,24.11757748
1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,-164.5585475
1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,-96.15977425
1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,-65.07879855
0,0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,-53.53703498
1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,-63.32102194
1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,57.50443452
0,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,1,75.26027895
1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,-31.19205365
0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,-122.4754299
1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,222.0102592
1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,109.59186509999998
0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,-103.3585557
1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,-71.58579811
1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,-301.41341760000006
1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,-94.12894576
1,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,86.39412262
1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,255.0872872
0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,95.04284841
1,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,119.2570418
1,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,5.326759092
1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,1,1,86.50049392
0,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,335.6749154
1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,1,1,-54.67285459
0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,253.3584942
0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,-145.4574633
0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1,1,1,1,-96.75967548
0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,-223.5092341
1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,-131.0702486
0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,0,65.36635
1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,0,151.2220257
0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,172.5038073
0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,-74.65435849
0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,-14.39680213
0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,-43.33521879
1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,1,1,1,1,43.92738371
0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,-20.66478201
1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,127.8775848
1,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,203.6563364
0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,1,-11.71550523
1,1,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,71.98002094
0,1,0,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,296.7211712
1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,1,-114.8433991
0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,1,-126.14345459999998
0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,65.08339496
1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,1,8.05266078
0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,1,1,-105.2385271
0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,96.54596608
0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,0,1,231.5518894
1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,171.2384413
0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,1,0,1,0,1,-30.72665612
0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,-3.017050919
0,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,4.412417896
0,1,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,68.94587801
1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,117.4750372
1,1,0,1,0,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,59.57116886
1,1,0,1,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,1,-49.04862603
1,1,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,52.46048818
1,1,0,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,177.40356509999995
1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,144.2464121
0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,-47.15934565
0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0,31.47634882
1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,-89.01413207
0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,1,1,1,-71.50697394
0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,147.63057949999995
1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,-85.00120299
0,1,0,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,106.5669452
1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,173.18033369999995
1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,131.8650809
0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,34.83720978
0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,-326.0531684
0,1,0,0,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,63.13315087
1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,3.399770605
1,1,0,1,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,1,275.7185884
0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,-55.70349327
1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,10.610853
1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,-156.9808285
1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,-5.850427887
0,0,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0,1,1,1,11.3596194
0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,-100.8809526
0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,66.16001971
0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,-247.9626015
1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,-119.0224082
1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,41.24308248
1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,1,44.62012399
1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,-143.88039550000005
0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,-15.40602283
0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,90.26586595
1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,0,0,-7.747003202999999
1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,-156.7959425
0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,0,54.74114977
1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,-30.80518763
1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,2.173006786
1,1,1,0,0,1,0,0,1,1,0,1,0,1,1,1,1,0,0,0,-55.25356459
0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,1,0,122.0173067
0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,-69.82591674
1,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,0,1,1,1,97.8350573
0,0,1,1,0,1,0,0,1,0,0,1,1,1,1,0,1,1,0,0,94.22356727
0,0,1,0,1,1,0,0,1,1,1,0,0,1,0,1,1,1,1,0,-18.70670063
1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,0,37.26960171
0,0,1,0,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,0,177.9008224
0,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,1,0,1,244.8752003
0,0,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,-25.01303274
1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,-106.5614282
0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,150.3587197
1,1,0,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,131.7084862
1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,-23.91378955
0,0,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,30.14475715
1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,0,83.59957557
0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,-54.21128897
1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,-98.20079229
1,0,1,1,0,0,1,0,1,1,1,1,1,0,1,1,0,1,1,0,136.92635239999998
0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,-80.56100671
1,1,0,1,0,1,1,0,1,1,1,0,1,1,0,0,1,1,0,1,10.47485685
0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,-292.43436010000005
1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,59.90258234
0,1,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,32.2927165
1,1,0,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,1,36.66935645
0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,1,6.557954467
0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0,44.05569426
0,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,-65.13449878
1,0,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,0,108.66208059999998
1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,-62.32199171
1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,13.96854676
0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,1,162.7222925
0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,38.05265887
1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,52.17127581
1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,1,84.79702825
1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,-56.18151158
1,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0,1,0,1,0,-24.54225424
0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,1,0,1,1,1,1.765836566
1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,75.34745875
0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,1,0,152.09427230000003
1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,1,136.0487125
0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,168.6122434
0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,-273.13484750000003
0,0,1,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,120.994417
1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,72.36096264
1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,-26.0747526
1,1,0,0,1,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0,71.63189537
1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,-26.6711647
1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,-207.1106305
0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,-136.7750929
1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,0,0,1,0,0,122.4179209
1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,-41.34242372
0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,-181.1476413
1,1,0,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,106.11081
0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,-69.21281893
1,1,0,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,94.07377962
0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,1,1,1,1,1,49.82544798
0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,1,1,-106.022153
1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,41.86149786
1,1,0,1,0,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,102.5102549
0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0,1,258.5491713
0,0,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,1,1,-40.01585104
1,0,1,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,-5.360927266
1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,65.28976908
1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,0,0,140.14916330000003
0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,1,1,1,0,0,160.1499185
1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,101.102537
1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,0,85.87834036
0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,-234.1094682
1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,251.7742407
1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,-67.50055017
0,0,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,86.88521499
1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,53.2866203
1,0,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,65.55419823
1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,1,1,1,0,1,-60.03641932
1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,61.46399743
1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,-10.68244408
1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,44.42621026
0,1,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1,88.23587476
0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,-30.42906508
1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,-129.7233354
0,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,-7.504499922000001
0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1,-30.01257858
0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,55.44476412
0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,-149.7113106
1,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,148.12508369999995
0,1,0,1,0,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,31.20782944
0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,1,-149.9344278
0,1,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,1,36.90499613
1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,1,1,1,1,1,-121.9517198
1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,0,131.42877679999998
0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,1,1,1,0,0,-42.20643767
1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,125.0907986
1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,53.96508759
1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,204.5292141
1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,10.67091994
1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,13.93236132
1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,181.7277221
1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,1,-17.83348566
1,1,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,116.5872677
0,0,1,1,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,-58.76891199
0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,192.8311819
0,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,119.9651818
1,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,0,-104.2671021
0,0,1,1,0,1,0,1,1,0,1,1,1,1,0,1,1,0,0,1,156.6239075
1,1,0,0,0,1,1,0,1,0,0,1,0,1,1,1,0,1,0,1,201.0877243
0,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,0,1,0,-259.1913501
0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,-141.8884425
0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,1,7.955292311
0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,-50.06993659
0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,147.7723569
0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,163.82443899999996
1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1,-41.31947423
0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,-11.33449798
0,0,1,1,0,0,0,1,1,1,0,0,1,0,1,1,0,1,0,0,-83.77197002
1,1,0,0,0,1,1,1,0,1,1,0,1,0,1,1,0,0,1,0,102.7617774
0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,-288.6984363
0,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,93.03252421
1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,-149.9519016
1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,1,0,1,0,-8.027741029
1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,1,-41.86970693
0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,190.5581528
0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,-15.24457537
0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,1,198.8166274
0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0,1,58.00788873
0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,-133.23313000000002
0,1,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0,43.1649984
1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,-32.456001300000004
1,1,0,1,0,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,105.8907388
0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,-160.1086503
